movieId,title,genres_str,language_str,popularity,primary_language,year,genres_list,original_language,spoken_languages,movie_enc,content_text
326423,Barbershop: The Next Cut,Comedy,en,8.468401,English,,['Comedy'],,,4622,Comedy English English English
326425,Extraction,Action|Thriller,en,8.075504,English,,"['Action', 'Thriller']",,,4623,Action Thriller English English English
327418,Batman Unlimited: Animal Instincts,Action|Animation|Family,en,8.059946,English,,"['Action', 'Animation', 'Family']",,,4624,Action Animation Family English English English
328111,The Secret Life of Pets,Animation|Family,en,11.01395,English,,"['Animation', 'Family']",,,4625,Animation Family English English English
328387,Nerve,Mystery|Adventure|Crime,en,14.9837,English,,"['Mystery', 'Adventure', 'Crime']",,,4626,Mystery Adventure Crime English English English
328425,The Gift,Thriller|Mystery,en,8.585856,English,,"['Thriller', 'Mystery']",,,4627,Thriller Mystery English English English
328763,Echoes,Drama|Horror|Thriller,en,8.460369,English,,"['Drama', 'Horror', 'Thriller']",,,4628,Drama Horror Thriller English English English
328901,The Benefactor,Drama,en,9.013856,English,,['Drama'],,,4629,Drama English English English
329004,The Survivalist,Drama|Science Fiction|Thriller,en,8.126324,English,,"['Drama', 'Science Fiction', 'Thriller']",,,4630,Drama Science Fiction Thriller English English English
329135,O Kadhal Kanmani,Drama|Family|Romance,ta|te,0.739665,Tamil,,"['Drama', 'Family', 'Romance']",,,4631,Drama Family Romance Tamil Tamil Tamil
329263,Fuck You Goethe 2,Comedy,cs|de,9.221178,Czech,,['Comedy'],,,4632,Comedy Czech Czech Czech
329829,The Girl King,Drama|History|Romance,en|fr|de,9.227292,English,,"['Drama', 'History', 'Romance']",,,4633,Drama History Romance English English English
329833,Zoolander 2,Comedy,en,10.155109,English,,['Comedy'],,,4634,Comedy English English English
329865,Arrival,Thriller|Drama|Science Fiction|Mystery,zh|en|ru,30.83786,Chinese,,"['Thriller', 'Drama', 'Science Fiction', 'Mystery']",,,4635,Thriller Drama Science Fiction Mystery Chinese Chinese Chinese
330459,Rogue One: A Star Wars Story,Action|Adventure|Science Fiction,en,36.567575,English,,"['Action', 'Adventure', 'Science Fiction']",,,4636,Action Adventure Science Fiction English English English
330483,The Choice,Drama|Romance,en,8.28378,English,,"['Drama', 'Romance']",,,4637,Drama Romance English English English
330947,Song to Song,Drama|Music|Romance,en,12.928712,English,,"['Drama', 'Music', 'Romance']",,,4638,Drama Music Romance English English English
330982,The Childhood of a Leader,Drama|Horror|Mystery,en|fr|de,10.753568,English,,"['Drama', 'Horror', 'Mystery']",,,4639,Drama Horror Mystery English English English
331214,Band of Brothers,Action|Drama|War,de|fr|lt|nl|en,7.903731,German,,"['Action', 'Drama', 'War']",,,4640,Action Drama War German German German
331313,Keeping Up with the Joneses,Action|Comedy,he|en,9.48515,Hebrew,,"['Action', 'Comedy']",,,4641,Action Comedy Hebrew Hebrew Hebrew
331583,The Whole Truth,Drama|Thriller,en,12.664893,English,,"['Drama', 'Thriller']",,,4642,Drama Thriller English English English
331781,Amy,Documentary|Music,en,11.12024,English,,"['Documentary', 'Music']",,,4643,Documentary Music English English English
332210,Storks,Adventure|Animation|Comedy|Family,en,12.687521,English,,"['Adventure', 'Animation', 'Comedy', 'Family']",,,4644,Adventure Animation Comedy Family English English English
332285,Antibirth,Horror,en,10.629806,English,,['Horror'],,,4645,Horror English English English
332340,Man Up,Romance|Comedy,en,11.879205,English,,"['Romance', 'Comedy']",,,4646,Romance Comedy English English English
332567,The Shallows,Horror|Drama|Thriller,en,13.689175,English,,"['Horror', 'Drama', 'Thriller']",,,4647,Horror Drama Thriller English English English
333352,Eye in the Sky,Drama|Thriller|War,so|en,10.564701,SO,,"['Drama', 'Thriller', 'War']",,,4648,Drama Thriller War SO SO SO
333354,Extortion,Action|Adventure|Crime|Drama|Thriller,en,12.593368,English,,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",,,4649,Action Adventure Crime Drama Thriller English English English
333371,10 Cloverfield Lane,Thriller|Science Fiction|Drama,en,14.421528,English,,"['Thriller', 'Science Fiction', 'Drama']",,,4650,Thriller Science Fiction Drama English English English
333663,War on Everyone,Comedy,nl|en|pt,9.215388,Dutch,,['Comedy'],,,4651,Comedy Dutch Dutch Dutch
333669,Bastille Day,Action,en|fr,12.119295,English,,['Action'],,,4652,Action English English English
334074,Survivor,Thriller,en,15.033568,English,,['Thriller'],,,4653,Thriller English English English
334521,Free Fire,Action|Comedy|Crime|Thriller,en,10.403003,English,,"['Action', 'Comedy', 'Crime', 'Thriller']",,,4654,Action Comedy Crime Thriller English English English
334527,Criminal Activities,Thriller|Crime|Drama,en,12.579261,English,,"['Thriller', 'Crime', 'Drama']",,,4655,Thriller Crime Drama English English English
334533,Captain Fantastic,Adventure|Comedy|Drama|Romance,eo|en,16.519276,Esperanto,,"['Adventure', 'Comedy', 'Drama', 'Romance']",,,4656,Adventure Comedy Drama Romance Esperanto Esperanto Esperanto
334541,Manchester by the Sea,Drama,en,12.821257,English,,['Drama'],,,4657,Drama English English English
334543,Lion,Drama,bn|en|hi,17.085145,Bengali,,['Drama'],,,4658,Drama Bengali Bengali Bengali
335578,Land of Mine,Drama|History|War,da|en|de,8.121072,Danish,,"['Drama', 'History', 'War']",,,4659,Drama History War Danish Danish Danish
335778,Risen,Action,en,8.759801,English,,['Action'],,,4660,Action English English English
335791,When the Bough Breaks,Mystery|Drama|Horror,en,17.046052,English,,"['Mystery', 'Drama', 'Horror']",,,4661,Mystery Drama Horror English English English
335796,Ouija: Origin of Evil,Horror|Thriller,en,10.182974,English,,"['Horror', 'Thriller']",,,4662,Horror Thriller English English English
335797,Sing,Animation|Comedy|Drama|Family|Music,en,20.045673,English,,"['Animation', 'Comedy', 'Drama', 'Family', 'Music']",,,4663,Animation Comedy Drama Family Music English English English
335988,Transformers: The Last Knight,Action|Science Fiction|Thriller|Adventure,en,39.186819,English,,"['Action', 'Science Fiction', 'Thriller', 'Adventure']",,,4664,Action Science Fiction Thriller Adventure English English English
336004,Heist,Crime|Action|Thriller,en,8.476315,English,,"['Crime', 'Action', 'Thriller']",,,4665,Crime Action Thriller English English English
337339,The Fate of the Furious,Action|Crime|Thriller,en,48.573287,English,,"['Action', 'Crime', 'Thriller']",,,4666,Action Crime Thriller English English English
337674,Elle,Drama|Thriller,fr,8.226065,French,,"['Drama', 'Thriller']",,,4667,Drama Thriller French French French
337703,The Red Turtle,Animation|Drama|Fantasy,xx,12.874084,XX,,"['Animation', 'Drama', 'Fantasy']",,,4668,Animation Drama Fantasy XX XX XX
337844,In Dubious Battle,Drama,en,12.514865,English,,['Drama'],,,4669,Drama English English English
338189,It's Only the End of the World,Drama,fr,11.864584,French,,['Drama'],,,4670,Drama French French French
338766,Hell or High Water,Crime|Drama|Thriller|Western,en,12.565896,English,,"['Crime', 'Drama', 'Thriller', 'Western']",,,4671,Crime Drama Thriller Western English English English
339397,Café Society,Comedy|Drama|Romance,en,9.2467,English,,"['Comedy', 'Drama', 'Romance']",,,4672,Comedy Drama Romance English English English
339403,Baby Driver,Action|Crime,en,228.032744,English,,"['Action', 'Crime']",,,4673,Action Crime English English English
339405,Christine,Drama,en,8.403532,English,,['Drama'],,,4674,Drama English English English
339419,Loving,Drama|Romance,en,7.977391,English,,"['Drama', 'Romance']",,,4675,Drama Romance English English English
339527,Solace,Crime|Drama|Mystery,en,12.642675,English,,"['Crime', 'Drama', 'Mystery']",,,4676,Crime Drama Mystery English English English
339530,Tremors 5: Bloodlines,Science Fiction|Action|Horror,en,12.95779,English,,"['Science Fiction', 'Action', 'Horror']",,,4677,Science Fiction Action Horror English English English
339692,Shot Caller,Drama|Crime|Thriller,en,15.786854,English,,"['Drama', 'Crime', 'Thriller']",,,4678,Drama Crime Thriller English English English
339846,Baywatch,Action|Comedy,en,35.637691,English,,"['Action', 'Comedy']",,,4679,Action Comedy English English English
339964,Valerian and the City of a Thousand Planets,Adventure|Science Fiction|Action,fr|en,15.262706,French,,"['Adventure', 'Science Fiction', 'Action']",,,4680,Adventure Science Fiction Action French French French
339967,Colossal,Action|Comedy|Drama|Fantasy|Science Fiction,en,25.373662,English,,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Science Fiction']",,,4681,Action Comedy Drama Fantasy Science Fiction English English English
339988,The Circle,Drama|Thriller|Science Fiction,en,88.439243,English,,"['Drama', 'Thriller', 'Science Fiction']",,,4682,Drama Thriller Science Fiction English English English
340101,Their Finest,Romance|War|Comedy|Drama,en,17.958512,English,,"['Romance', 'War', 'Comedy', 'Drama']",,,4683,Romance War Comedy Drama English English English
340275,Chi-Raq,Music|Drama|Crime|Comedy,en,12.023704,English,,"['Music', 'Drama', 'Crime', 'Comedy']",,,4684,Music Drama Crime Comedy English English English
340487,Certain Women,Drama,en,11.684425,English,,['Drama'],,,4685,Drama English English English
340666,Nocturnal Animals,Drama|Thriller,en,18.908782,English,,"['Drama', 'Thriller']",,,4686,Drama Thriller English English English
340676,Personal Shopper,Drama|Mystery|Thriller,sv|en|fr,11.186981,Swedish,,"['Drama', 'Mystery', 'Thriller']",,,4687,Drama Mystery Thriller Swedish Swedish Swedish
340677,I.T.,Crime|Drama|Thriller,en|fr,21.815354,English,,"['Crime', 'Drama', 'Thriller']",,,4688,Crime Drama Thriller English English English
340837,A Cure for Wellness,Mystery|Thriller|Horror|Science Fiction,en|de,13.28436,English,,"['Mystery', 'Thriller', 'Horror', 'Science Fiction']",,,4689,Mystery Thriller Horror Science Fiction English English English
340945,USS Indianapolis: Men of Courage,Action|War,en|ja,13.417585,English,,"['Action', 'War']",,,4690,Action War English English English
341006,The Belko Experiment,Action|Horror|Thriller,en,15.352467,English,,"['Action', 'Horror', 'Thriller']",,,4691,Action Horror Thriller English English English
341013,Atomic Blonde,Action|Thriller,sv|en|de|ru,14.455104,Swedish,,"['Action', 'Thriller']",,,4692,Action Thriller Swedish Swedish Swedish
341174,Fifty Shades Darker,Drama|Romance,en,29.130443,English,,"['Drama', 'Romance']",,,4693,Drama Romance English English English
342473,Ballerina,Animation|Family|Adventure|Comedy,en,16.53732,English,,"['Animation', 'Family', 'Adventure', 'Comedy']",,,4694,Animation Family Adventure Comedy English English English
342521,Keanu,Action|Comedy,en,7.942084,English,,"['Action', 'Comedy']",,,4695,Action Comedy English English English
342737,20th Century Women,Drama,en|es,9.855927,English,,['Drama'],,,4696,Drama English English English
343611,Jack Reacher: Never Go Back,Action,en,15.60562,English,,['Action'],,,4697,Action English English English
345009,Mine,Thriller|War,en|pt,17.029573,English,,"['Thriller', 'War']",,,4698,Thriller War English English English
345911,Lights Out,Horror|Thriller,en,11.494907,English,,"['Horror', 'Thriller']",,,4699,Horror Thriller English English English
345914,The House,Comedy,en|pt,30.146847,English,,['Comedy'],,,4700,Comedy English English English
345915,Once Upon a Time in Venice,Action|Comedy|Thriller,en,18.699821,English,,"['Action', 'Comedy', 'Thriller']",,,4701,Action Comedy Thriller English English English
345920,Collateral Beauty,Drama|Romance,en,14.575883,English,,"['Drama', 'Romance']",,,4702,Drama Romance English English English
345922,Fist Fight,Comedy,en,22.831649,English,,['Comedy'],,,4703,Comedy English English English
345938,The Shack,Drama|Fantasy,en,16.392712,English,,"['Drama', 'Fantasy']",,,4704,Drama Fantasy English English English
346672,Underworld: Blood Wars,Action|Fantasy|Horror,en|km|th|uk,20.02976,English,,"['Action', 'Fantasy', 'Horror']",,,4705,Action Fantasy Horror English English English
346681,Wilson,Drama|Comedy,en,8.984386,English,,"['Drama', 'Comedy']",,,4706,Drama Comedy English English English
346685,The Girl on the Train,Crime|Drama|Mystery|Romance|Thriller,es|en,10.217291,Spanish,,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",,,4707,Crime Drama Mystery Romance Thriller Spanish Spanish Spanish
347031,Swiss Army Man,Comedy|Drama|Romance|Fantasy|Adventure,en,9.196678,English,,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Adventure']",,,4708,Comedy Drama Romance Fantasy Adventure English English English
347757,Worry Dolls,Horror|Thriller,en,10.810706,English,,"['Horror', 'Thriller']",,,4709,Horror Thriller English English English
347882,Sleight,Drama|Thriller|Action|Science Fiction,en,24.91169,English,,"['Drama', 'Thriller', 'Action', 'Science Fiction']",,,4710,Drama Thriller Action Science Fiction English English English
348678,A Man Called Ove,Comedy|Drama,fa|pt|sv,10.422013,FA,,"['Comedy', 'Drama']",,,4711,Comedy Drama FA FA FA
348893,Boyka: Undisputed IV,Thriller|Action|Crime,en,67.955052,English,,"['Thriller', 'Action', 'Crime']",,,4712,Thriller Action Crime English English English
351211,Blair Witch,Thriller|Horror,en,11.901343,English,,"['Thriller', 'Horror']",,,4713,Thriller Horror English English English
351339,Anthropoid,History|Thriller|War,cs|de|en,8.475983,Czech,,"['History', 'Thriller', 'War']",,,4714,History Thriller War Czech Czech Czech
352885,The Book of Love,Drama,en,8.371598,English,,['Drama'],,,4715,Drama English English English
353069,Mother's Day,Comedy,en,8.309565,English,,['Comedy'],,,4716,Comedy English English English
353070,Going in Style,Crime|Comedy|Drama,en,15.157255,English,,"['Crime', 'Comedy', 'Drama']",,,4717,Crime Comedy Drama English English English
353326,The Man Who Knew Infinity,Drama,sa|en|ta,8.445423,SA,,['Drama'],,,4718,Drama SA SA SA
353491,The Dark Tower,Action|Western|Science Fiction|Fantasy|Horror,en,50.903593,English,,"['Action', 'Western', 'Science Fiction', 'Fantasy', 'Horror']",,,4719,Action Western Science Fiction Fantasy Horror English English English
353569,Table 19,Comedy|Drama,en|ru,8.645067,English,,"['Comedy', 'Drama']",,,4720,Comedy Drama English English English
353979,Pet,Horror|Thriller,en,9.030904,English,,"['Horror', 'Thriller']",,,4721,Horror Thriller English English English
354110,Forsaken,Western|Drama,en,12.948669,English,,"['Western', 'Drama']",,,4722,Western Drama English English English
354216,The Devil's Candy,Horror,en,9.968649,English,,['Horror'],,,4723,Horror English English English
354282,Science Fiction Volume One: The Osiris Child,Science Fiction,en,13.454531,English,,['Science Fiction'],,,4724,Science Fiction English English English
354287,War Machine,Comedy|Drama|War,ps|en,10.282732,PS,,"['Comedy', 'Drama', 'War']",,,4725,Comedy Drama War PS PS PS
354556,Guardians,Action|Fantasy|Science Fiction,ru,10.830129,Russian,,"['Action', 'Fantasy', 'Science Fiction']",,,4726,Action Fantasy Science Fiction Russian Russian Russian
354859,The Promise,History|Romance|Drama,hy|de|en|fr,9.555114,HY,,"['History', 'Romance', 'Drama']",,,4727,History Romance Drama HY HY HY
355389,This Changes Everything,Documentary,cr|te|zh|el|en,0.142052,CR,,['Documentary'],,,4728,Documentary CR CR CR
356296,Suburra,Crime|Drama|Thriller,it,9.391527,Italian,,"['Crime', 'Drama', 'Thriller']",,,4729,Crime Drama Thriller Italian Italian Italian
356298,Don't Think Twice,Comedy|Drama,en,8.067119,English,,"['Comedy', 'Drama']",,,4730,Comedy Drama English English English
356305,Why Him?,Comedy,en,14.531429,English,,['Comedy'],,,4731,Comedy English English English
356500,Detour,Thriller,en,9.184739,English,,['Thriller'],,,4732,Thriller English English English
357096,I Spit on Your Grave III: Vengeance is Mine,Horror|Thriller,en,21.505988,English,,"['Horror', 'Thriller']",,,4733,Horror Thriller English English English
360249,The Last King,Action|Adventure|Drama,de|no,50.949523,German,,"['Action', 'Adventure', 'Drama']",,,4734,Action Adventure Drama German German German
360365,Tini: The New Life of Violetta,Comedy|Drama|Music,es,8.13774,Spanish,,"['Comedy', 'Drama', 'Music']",,,4735,Comedy Drama Music Spanish Spanish Spanish
360606,Adventures in Babysitting,TV Movie|Comedy,en,15.370164,English,,"['TV Movie', 'Comedy']",,,4736,TV Movie Comedy English English English
360784,Hidden,Thriller|Horror,en,8.644392,English,,"['Thriller', 'Horror']",,,4737,Thriller Horror English English English
363126,Berlin Syndrome,Mystery|Thriller|Drama|Horror,en|de|hu|ru,12.211769,English,,"['Mystery', 'Thriller', 'Drama', 'Horror']",,,4738,Mystery Thriller Drama Horror English English English
363676,Sully,Drama|History,en,18.275689,English,,"['Drama', 'History']",,,4739,Drama History English English English
363992,The Wizard of Lies,Crime|Drama|History|TV Movie,en,13.953533,English,,"['Crime', 'Drama', 'History', 'TV Movie']",,,4740,Crime Drama History TV Movie English English English
364433,They Call Me Jeeg Robot,Action|Drama|Comedy|Thriller|Science Fiction,it,10.649494,Italian,,"['Action', 'Drama', 'Comedy', 'Thriller', 'Science Fiction']",,,4741,Action Drama Comedy Thriller Science Fiction Italian Italian Italian
365222,Ip Man 3,Action|Drama|History,cn|en|zh|th,8.970494,Chinese,,"['Action', 'Drama', 'History']",,,4742,Action Drama History Chinese Chinese Chinese
365942,The Space Between Us,Romance|Adventure|Science Fiction|Drama,en,11.824404,English,,"['Romance', 'Adventure', 'Science Fiction', 'Drama']",,,4743,Romance Adventure Science Fiction Drama English English English
366080,Kabali,Action|Crime|Drama,hi|ta|te,2.017961,Hindi,,"['Action', 'Crime', 'Drama']",,,4744,Action Crime Drama Hindi Hindi Hindi
368031,Friend Request,Horror|Thriller,en,14.282584,English,,"['Horror', 'Thriller']",,,4745,Horror Thriller English English English
369299,Why Blame It on the Child?,Comedy|Romance,es,15.918466,Spanish,,"['Comedy', 'Romance']",,,4746,Comedy Romance Spanish Spanish Spanish
369524,The Comedian,Comedy,en,7.924525,English,,['Comedy'],,,4747,Comedy English English English
369557,Sing Street,Romance|Drama|Music,en,10.672862,English,,"['Romance', 'Drama', 'Music']",,,4748,Romance Drama Music English English English
369778,Chocolat,Comedy|Drama,fr,8.079555,French,,"['Comedy', 'Drama']",,,4749,Comedy Drama French French French
369883,Middle School: The Worst Years of My Life,Family|Comedy,pt|en|hu,10.222143,Portuguese,,"['Family', 'Comedy']",,,4750,Family Comedy Portuguese Portuguese Portuguese
369885,Allied,Action|Drama|War|Romance|Thriller,ar|en|fr|de,13.085186,Arabic,,"['Action', 'Drama', 'War', 'Romance', 'Thriller']",,,4751,Action Drama War Romance Thriller Arabic Arabic Arabic
370755,Paterson,Comedy|Drama|Romance,en,10.300307,English,,"['Comedy', 'Drama', 'Romance']",,,4752,Comedy Drama Romance English English English
371645,Hunt for the Wilderpeople,Drama|Adventure|Comedy,en,9.259371,English,,"['Drama', 'Adventure', 'Comedy']",,,4753,Drama Adventure Comedy English English English
371865,Slack Bay,Drama|Comedy,fr,7.917157,French,,"['Drama', 'Comedy']",,,4754,Drama Comedy French French French
372058,Your Name.,Romance|Animation|Drama,ja,34.461252,Japanese,,"['Romance', 'Animation', 'Drama']",,,4755,Romance Animation Drama Japanese Japanese Japanese
372226,Visaranai,Drama|Thriller,ta|te,0.867549,Tamil,,"['Drama', 'Thriller']",,,4756,Drama Thriller Tamil Tamil Tamil
373314,Misconduct,Drama|Thriller,en|it,8.996087,English,,"['Drama', 'Thriller']",,,4757,Drama Thriller English English English
373569,Snatched,Action|Comedy,en|pt|es,11.214779,English,,"['Action', 'Comedy']",,,4758,Action Comedy English English English
374430,Black Mirror: White Christmas,Drama|Horror|Mystery|Science Fiction|Thriller|TV Movie,en,24.910782,English,,"['Drama', 'Horror', 'Mystery', 'Science Fiction', 'Thriller', 'TV Movie']",,,4759,Drama Horror Mystery Science Fiction Thriller TV Movie English English English
374473,"I, Daniel Blake",Drama,en,18.577504,English,,['Drama'],,,4760,Drama English English English
374475,Toni Erdmann,Comedy|Drama,en|de|ro,9.117054,English,,"['Comedy', 'Drama']",,,4761,Comedy Drama English English English
374617,Imperium,Crime|Drama|Thriller,en,8.835928,English,,"['Crime', 'Drama', 'Thriller']",,,4762,Crime Drama Thriller English English English
375183,A Family Man,Drama,en,8.844173,English,,['Drama'],,,4763,Drama English English English
375366,The Girl with All the Gifts,Drama|Horror|Thriller,en,10.444797,English,,"['Drama', 'Horror', 'Thriller']",,,4764,Drama Horror Thriller English English English
375794,No manches Frida,Comedy,es,19.454717,Spanish,,['Comedy'],,,4765,Comedy Spanish Spanish Spanish
375867,Paris Can Wait,Drama|Romance,en|it,8.966129,English,,"['Drama', 'Romance']",,,4766,Drama Romance English English English
376290,Miss Sloane,Drama|Thriller,en,14.017754,English,,"['Drama', 'Thriller']",,,4767,Drama Thriller English English English
376581,Amateur Night,Comedy,en|hu,17.208064,English,,['Comedy'],,,4768,Comedy English English English
376659,Bad Moms,Comedy,ru|en,9.362056,Russian,,['Comedy'],,,4769,Comedy Russian Russian Russian
376660,The Edge of Seventeen,Comedy|Drama,en,9.51953,English,,"['Comedy', 'Drama']",,,4770,Comedy Drama English English English
376866,Jackie,Drama,en|es,8.362716,English,,['Drama'],,,4771,Drama English English English
376867,Moonlight,Drama,en,14.171675,English,,['Drama'],,,4772,Drama English English English
377263,Frantz,History|Drama|Romance,de|fr,9.098394,German,,"['History', 'Drama', 'Romance']",,,4773,History Drama Romance German German German
377264,Morgan,Horror|Science Fiction|Thriller,cn|en,12.521071,Chinese,,"['Horror', 'Science Fiction', 'Thriller']",,,4774,Horror Science Fiction Thriller Chinese Chinese Chinese
377275,In Bed with Victoria,Comedy|Drama|Romance,en|fr,12.474119,English,,"['Comedy', 'Drama', 'Romance']",,,4775,Comedy Drama Romance English English English
378018,The Void,Mystery|Horror|Science Fiction,en,9.082794,English,,"['Mystery', 'Horror', 'Science Fiction']",,,4776,Mystery Horror Science Fiction English English English
378064,A Silent Voice,Animation|Drama,ja,34.852055,Japanese,,"['Animation', 'Drama']",,,4777,Animation Drama Japanese Japanese Japanese
378111,A Stork's Journey,Adventure|Animation,sv,9.459123,Swedish,,"['Adventure', 'Animation']",,,4778,Adventure Animation Swedish Swedish Swedish
378236,The Emoji Movie,Comedy|Family|Animation,en,33.694599,English,,"['Comedy', 'Family', 'Animation']",,,4779,Comedy Family Animation English English English
381040,My Blind Brother,Comedy|Drama|Romance,en,9.86258,English,,"['Comedy', 'Drama', 'Romance']",,,4780,Comedy Drama Romance English English English
381284,Hidden Figures,Drama,en,16.816834,English,,['Drama'],,,4781,Drama English English English
381288,Split,Horror|Thriller,en,28.920839,English,,"['Horror', 'Thriller']",,,4782,Horror Thriller English English English
381289,A Dog's Purpose,Comedy|Drama|Family|Fantasy,en,9.863789,English,,"['Comedy', 'Drama', 'Family', 'Fantasy']",,,4783,Comedy Drama Family Fantasy English English English
382511,Penny Pincher!,Comedy,fr,8.447096,French,,['Comedy'],,,4784,Comedy French French French
382591,Two Is a Family,Drama|Comedy,en|fr,17.181564,English,,"['Drama', 'Comedy']",,,4785,Drama Comedy English English English
382595,Dalida,Drama|Romance,en|fr|it,7.991801,English,,"['Drama', 'Romance']",,,4786,Drama Romance English English English
382614,The Book of Henry,Thriller|Drama|Crime,en,24.553725,English,,"['Thriller', 'Drama', 'Crime']",,,4787,Thriller Drama Crime English English English
383121,Kindergarten Cop 2,Action|Comedy,en,13.927597,English,,"['Action', 'Comedy']",,,4788,Action Comedy English English English
383785,Kung Fu Yoga,Mystery|Action|Adventure|Comedy,en|hi|zh|th,17.630487,English,,"['Mystery', 'Action', 'Adventure', 'Comedy']",,,4789,Mystery Action Adventure Comedy English English English
384682,Office Christmas Party,Comedy,en,8.228918,English,,['Comedy'],,,4790,Comedy English English English
384737,Precious Cargo,Action|Crime|Thriller,en,11.548303,English,,"['Action', 'Crime', 'Thriller']",,,4791,Action Crime Thriller English English English
384798,Kill Command,Action|Horror|Science Fiction,en,8.089782,English,,"['Action', 'Horror', 'Science Fiction']",,,4792,Action Horror Science Fiction English English English
387426,Okja,Adventure|Drama|Fantasy|Science Fiction,en|ko|es,15.738471,English,,"['Adventure', 'Drama', 'Fantasy', 'Science Fiction']",,,4793,Adventure Drama Fantasy Science Fiction English English English
388399,Patriots Day,Crime|Drama|Thriller,ar|en|zh,14.547939,Arabic,,"['Crime', 'Drama', 'Thriller']",,,4794,Crime Drama Thriller Arabic Arabic Arabic
389053,The Do-Over,Action|Adventure|Comedy,en,11.219246,English,,"['Action', 'Adventure', 'Comedy']",,,4795,Action Adventure Comedy English English English
389995,Me casé con un boludo,Comedy|Romance,es,9.915094,Spanish,,"['Comedy', 'Romance']",,,4796,Comedy Romance Spanish Spanish Spanish
390051,Aftermath,Drama|Thriller,en,10.150041,English,,"['Drama', 'Thriller']",,,4797,Drama Thriller English English English
390437,Ki and Ka,Comedy|Romance,hi|ta|te,0.947524,Hindi,,"['Comedy', 'Romance']",,,4798,Comedy Romance Hindi Hindi Hindi
392207,The Invisible Guardian,Thriller,eu|en|es,14.881223,EU,,['Thriller'],,,4799,Thriller EU EU EU
393457,Fences,Drama,en,11.599716,English,,['Drama'],,,4800,Drama English English English
393519,Raw,Drama|Horror,fr,14.320893,French,,"['Drama', 'Horror']",,,4801,Drama Horror French French French
393729,Divines,Drama,fr,8.987123,French,,['Drama'],,,4802,Drama French French French
394684,May God Forgive Us,Thriller,es,8.370964,Spanish,,['Thriller'],,,4803,Thriller Spanish Spanish Spanish
395834,Wind River,Action|Crime|Mystery|Thriller,en,40.796775,English,,"['Action', 'Crime', 'Mystery', 'Thriller']",,,4804,Action Crime Mystery Thriller English English English
396263,Gantz:O,Action|Animation|Horror|Science Fiction,ja,8.658666,Japanese,,"['Action', 'Animation', 'Horror', 'Science Fiction']",,,4805,Action Animation Horror Science Fiction Japanese Japanese Japanese
396535,Train to Busan,Action|Horror|Thriller,ko,22.685169,Korean,,"['Action', 'Horror', 'Thriller']",,,4806,Action Horror Thriller Korean Korean Korean
397243,The Autopsy of Jane Doe,Horror|Mystery,en,31.772396,English,,"['Horror', 'Mystery']",,,4807,Horror Mystery English English English
397422,Rough Night,Drama|Comedy,en,24.317924,English,,"['Drama', 'Comedy']",,,4808,Drama Comedy English English English
397717,Barry,Drama,en,8.631184,English,,['Drama'],,,4809,Drama English English English
397837,Before I Fall,Mystery|Drama|Thriller,en,38.995136,English,,"['Mystery', 'Drama', 'Thriller']",,,4810,Mystery Drama Thriller English English English
398289,Life on the Line,Action|Drama,en,7.907173,English,,"['Action', 'Drama']",,,4811,Action Drama English English English
398924,A Bag of Marbles,Drama,fr|de,12.389862,French,,['Drama'],,,4812,Drama French French French
398929,Alibi.com,Comedy,fr,9.09546,French,,['Comedy'],,,4813,Comedy French French French
399019,The Beguiled,Drama|Western,en|fr,36.26051,English,,"['Drama', 'Western']",,,4814,Drama Western English English English
399106,Piper,Family|Animation,en,11.243161,English,,"['Family', 'Animation']",,,4815,Family Animation English English English
400136,Resident Evil: Vendetta,Action|Adventure|Animation|Horror|Mystery|Science Fiction,en|ja,13.875911,English,,"['Action', 'Adventure', 'Animation', 'Horror', 'Mystery', 'Science Fiction']",,,4816,Action Adventure Animation Horror Mystery Science Fiction English English English
400247,Gentleman,Romance|Thriller,te,0.40596,Telugu,,"['Romance', 'Thriller']",,,4817,Romance Thriller Telugu Telugu Telugu
400928,Gifted,Drama,en,16.025911,English,,['Drama'],,,4818,Drama English English English
401104,To the Bone,Drama,en,9.128637,English,,['Drama'],,,4819,Drama English English English
402193,Night Guards,Action|Fantasy|Thriller,ru,11.164762,Russian,,"['Action', 'Fantasy', 'Thriller']",,,4820,Action Fantasy Thriller Russian Russian Russian
402298,Denial,Drama|History,en,10.754997,English,,"['Drama', 'History']",,,4821,Drama History English English English
402529,All Eyez on Me,Drama|Music,en,9.809168,English,,"['Drama', 'Music']",,,4822,Drama Music English English English
403119,47 Meters Down,Drama|Thriller|Horror|Adventure,en,52.854103,English,,"['Drama', 'Thriller', 'Horror', 'Adventure']",,,4823,Drama Thriller Horror Adventure English English English
403357,1898. Our Last Men in the Philippines,War|Drama|History,es,12.129986,Spanish,,"['War', 'Drama', 'History']",,,4824,War Drama History Spanish Spanish Spanish
404378,A Street Cat Named Bob,Drama|Family|Comedy,en,9.609879,English,,"['Drama', 'Family', 'Comedy']",,,4825,Drama Family Comedy English English English
404584,From a House on Willow Street,Action|Horror,en,10.709604,English,,"['Action', 'Horror']",,,4826,Action Horror English English English
